duration,Trip Distance,datetime,month,hour,checkout_kiosk_id
360,731,12/09/2018 18:15:00,9,18,15332
1007,3943,12/07/2018 08:00:00,7,8,16451
915,4474,12/07/2018 08:15:00,7,8,16920
474,1883,12/07/2018 08:15:00,7,8,15964
420,0,04/10/2018 23:15:00,10,23,15493
588,1754,12/07/2018 08:15:00,7,8,15334
588,2012,12/07/2018 08:30:00,7,8,14385
629,2575,12/07/2018 08:30:00,7,8,14873
419,0,09/26/2018 07:45:00,9,19,14546
1342,1577,12/07/2018 08:45:00,7,8,14714
372,1448,12/07/2018 09:45:00,7,9,14244
583,2382,12/07/2018 10:00:00,7,10,14386
1347,6614,12/07/2018 10:00:00,7,10,16285
458,1996,12/07/2018 10:00:00,7,10,15967
423,1432,12/07/2018 10:15:00,7,10,14544
1008,0,02/10/2018 09:15:00,10,9,14549
928,4249,12/07/2018 10:45:00,7,10,13925
557,2527,12/07/2018 10:45:00,7,10,15652
245,1143,12/07/2018 11:00:00,7,11,14866
3300,593,02/09/2018 16:15:00,9,16,13916
42,692,12/07/2018 11:00:00,7,11,15177
835,1903,02/09/2018 19:15:00,9,19,14549
232,9,10/13/2018 07:00:00,10,19,15343
1020,4990,06/09/2018 17:45:00,9,17,14705
386,1336,12/07/2018 11:00:00,7,11,15177
5871,18202,12/07/2018 11:00:00,7,11,15808
2521,2092,12/07/2018 11:30:00,7,11,15188
2597,910,09/14/2018 10:00:00,9,10,15800
1567,2253,12/07/2018 11:45:00,7,11,15020
224,950,12/07/2018 12:00:00,7,12,15032
564,1899,12/07/2018 12:15:00,7,12,14706
1772,5021,12/07/2018 12:30:00,7,12,14865
288,917,12/07/2018 12:45:00,7,12,14714
2252,3074,12/07/2018 13:00:00,7,13,16917
851,3943,12/07/2018 13:00:00,7,13,15648
1477,1117,06/10/2018 20:45:00,10,20,14864
434,1996,12/07/2018 13:15:00,7,13,14394
39,125,08/30/2018 01:30:00,8,13,14393
599,519,02/09/2018 18:15:00,9,18,14544
1482,3508,12/07/2018 13:15:00,7,13,17075
621,2893,07/09/2018 23:15:00,9,23,15019
1083,1722,12/07/2018 13:15:00,7,13,15029
203,241,12/07/2018 13:30:00,7,13,14705
3535,4973,12/07/2018 13:30:00,7,13,12973
60,0,10/23/2018 01:45:00,10,13,12973
1584,2607,12/07/2018 13:30:00,7,13,17075
1049,4410,12/07/2018 13:30:00,7,13,14699
1344,2559,12/07/2018 13:30:00,7,13,17075
60,266,09/26/2018 02:45:00,9,14,14548
1359,0,09/14/2018 11:45:00,9,23,14389
234,917,12/07/2018 13:45:00,7,13,16278
776,1078,12/07/2018 14:00:00,7,14,14716
1869,23,12/10/2018 13:45:00,10,13,15179
367,756,12/07/2018 14:15:00,7,14,15187
1029,31,10/23/2018 05:30:00,10,17,13599
325,853,12/07/2018 14:15:00,7,14,15344
1460,5665,12/07/2018 14:15:00,7,14,17075
1325,6228,12/07/2018 14:30:00,7,14,17075
180,398,09/23/2018 06:30:00,9,18,15020
618,2366,12/07/2018 14:45:00,7,14,14707
2701,6695,12/07/2018 14:45:00,7,14,15177
2633,6486,12/07/2018 14:45:00,7,14,15020
551,1223,12/07/2018 14:45:00,7,14,14716
3397,16222,12/07/2018 14:45:00,7,14,14225
786,3653,12/07/2018 15:00:00,7,15,15807
1805,4200,12/07/2018 15:30:00,7,15,14863
544,2366,12/07/2018 15:30:00,7,15,14865
2560,4603,12/07/2018 15:45:00,7,15,13920
863,3975,12/07/2018 16:00:00,7,16,15024
453,1754,12/07/2018 16:15:00,7,16,14707
391,1287,12/07/2018 16:15:00,7,16,14866
924,27,09/23/2018 04:00:00,9,16,12819
3780,10621,07/10/2018 15:00:00,10,15,14866
647,2317,12/07/2018 16:15:00,7,16,14705
720,2697,02/10/2018 17:15:00,10,17,13603
600,2034,07/10/2018 14:15:00,10,14,16120
298,1062,12/07/2018 16:30:00,7,16,14080
365,917,12/07/2018 16:45:00,7,16,14872
1614,5987,12/07/2018 16:45:00,7,16,12973
675,2285,12/07/2018 16:45:00,7,16,14716
850,1738,12/07/2018 16:45:00,7,16,17075
840,3299,12/07/2018 17:15:00,7,17,14707
895,4249,12/07/2018 17:30:00,7,17,15345
480,0,07/10/2018 19:15:00,10,19,14389
1429,5327,12/07/2018 17:45:00,7,17,15975
883,3766,12/07/2018 17:45:00,7,17,14707
651,2366,12/07/2018 17:45:00,7,17,14228
3207,10911,12/07/2018 18:00:00,7,18,14701
486,1561,12/07/2018 18:00:00,7,18,14227
593,1690,12/07/2018 18:00:00,7,18,15033
3871,9753,12/07/2018 18:15:00,7,18,13606
735,3235,12/07/2018 18:30:00,7,18,14235
291,483,12/07/2018 18:30:00,7,18,15495
611,1738,12/07/2018 18:30:00,7,18,15346
533,1963,12/07/2018 18:30:00,7,18,14864
1930,4281,12/07/2018 19:00:00,7,19,13602
1822,3959,07/13/2018 07:45:00,7,19,17075
3936,506,11/10/2018 13:30:00,10,13,14389
467,1207,07/13/2018 08:15:00,7,20,14707
1890,4635,07/13/2018 08:30:00,7,20,13917
1380,3202,09/22/2018 01:15:00,9,1,13758
1176,5246,07/13/2018 08:30:00,7,20,14078
1497,4554,07/13/2018 08:30:00,7,20,16119
1484,4442,07/13/2018 08:30:00,7,20,16120
929,3476,07/13/2018 08:45:00,7,20,16118
747,3009,07/13/2018 09:30:00,7,21,14078
1113,3074,07/13/2018 11:00:00,7,23,14705
2159,6276,07/10/2018 06:00:00,10,6,14232
2961,14661,07/14/2018 11:00:00,7,11,16436
5544,14098,07/14/2018 07:00:00,7,19,14065
954,2317,07/18/2018 03:45:00,7,15,16920
1080,2608,09/27/2018 12:30:00,9,12,14859
1440,5068,08/24/2018 02:45:00,8,14,15490
355,405,09/19/2018 08:45:00,9,8,15178
360,1027,10/17/2018 11:15:00,10,23,14385
12,26,01/09/2018 09:45:00,9,9,15330
600,2835,08/22/2018 01:30:00,8,13,15807
60,30,08/28/2018 09:45:00,8,9,14075
1440,4827,08/25/2018 11:15:00,8,11,15173
420,5,06/10/2018 19:15:00,10,19,13921
720,2562,05/09/2018 19:00:00,9,19,13917
300,2849,08/22/2018 08:00:00,8,20,12335
600,1634,08/23/2018 01:00:00,8,13,16121
1020,2110,08/09/2018 17:00:00,9,17,15018
991,34,09/23/2018 06:00:00,9,18,14546
960,0,09/14/2018 07:30:00,9,19,14547
7,0,10/26/2018 10:30:00,10,22,14707
240,10,10/09/2018 11:00:00,9,11,15019
660,1866,08/31/2018 10:15:00,8,22,14393
660,1686,09/18/2018 11:30:00,9,11,14549
720,1605,09/19/2018 11:45:00,9,23,15178
2206,4543,09/09/2018 21:45:00,9,21,14866
4599,9192,08/10/2018 11:00:00,10,11,14549
1320,0,10/13/2018 04:30:00,10,16,14864
840,1144,08/31/2018 09:00:00,8,21,15650
60,118,10/25/2018 01:15:00,10,13,15178
57193,32,12/10/2018 20:30:00,10,20,13603
1200,2862,08/25/2018 02:00:00,8,14,13442
3480,8352,05/10/2018 14:15:00,10,14,14859
960,267,10/26/2018 11:15:00,10,11,15021
300,25,08/25/2018 01:15:00,8,13,14077
300,1731,06/09/2018 07:45:00,9,7,14230
180,363,10/14/2018 04:30:00,10,16,12814
540,1359,12/10/2018 17:00:00,10,17,14238
540,1461,11/10/2018 18:00:00,10,18,14701
60,218,08/25/2018 08:00:00,8,20,12973
480,51,07/09/2018 21:00:00,9,21,12973
180,645,08/28/2018 01:45:00,8,13,14547
240,5,08/29/2018 08:00:00,8,20,15798
960,2927,09/20/2018 03:30:00,9,15,14078
1320,0,07/10/2018 13:15:00,10,13,14713
1740,23,09/09/2018 19:00:00,9,19,15017
46,55,02/09/2018 22:15:00,9,22,15176
420,859,09/13/2018 10:00:00,9,10,13920
1020,1503,11/09/2018 16:45:00,9,16,13762
2803,1523,09/29/2018 09:00:00,9,21,14862
420,1946,08/25/2018 12:00:00,8,12,13760
27000,5322,04/10/2018 12:15:00,10,12,15795
7387,14,05/10/2018 14:00:00,10,14,13446
4273,3065,09/14/2018 07:15:00,9,19,15021
1620,309,04/10/2018 19:45:00,10,19,14391
27000,1340,12/10/2018 02:15:00,10,2,15017
1140,0,09/18/2018 10:30:00,9,10,14705
1380,2416,08/25/2018 02:00:00,8,2,14235
833,0,09/16/2018 03:30:00,9,15,13603
656,739,09/09/2018 22:15:00,9,22,14705
55,142,06/10/2018 20:45:00,10,20,15178
240,507,08/10/2018 20:30:00,10,20,15178
300,0,02/09/2018 02:30:00,9,2,14546
7,2,09/24/2018 08:45:00,9,8,14227
1140,1282,05/10/2018 22:45:00,10,22,13920
1140,1615,02/09/2018 17:15:00,9,17,14389
5564,6930,10/10/2018 17:00:00,10,17,14389
6872,12,02/09/2018 19:00:00,9,19,15018
900,52,10/13/2018 05:45:00,10,17,15018
4,0,09/26/2018 03:45:00,9,15,14389
720,0,10/10/2018 10:15:00,10,10,13925
1200,2055,09/18/2018 06:00:00,9,18,13288
3529,13,06/09/2018 17:30:00,9,17,14226
393,2,09/20/2018 02:45:00,9,14,14389
660,0,10/20/2018 03:15:00,10,15,15024
660,3101,07/09/2018 19:45:00,9,19,13598
600,1432,09/16/2018 07:30:00,9,19,14866
839,9,10/13/2018 12:45:00,10,12,14705
60,93,06/10/2018 14:00:00,10,14,13603
1672,0,12/10/2018 19:15:00,10,19,13759
779,1275,02/09/2018 15:00:00,9,15,14078
38,38,06/09/2018 11:45:00,9,11,12820
1340,26,07/10/2018 17:15:00,10,17,15021
4867,19908,12/09/2018 20:00:00,9,20,14706
2880,12635,08/25/2018 12:15:00,8,12,13912
352,523,09/26/2018 07:15:00,9,19,15650
1792,5821,07/10/2018 00:15:00,10,0,13442
900,1160819968,02/10/2018 14:00:00,10,14,15335
360,1180,08/30/2018 01:00:00,8,13,14077
240,706,09/25/2018 05:45:00,9,5,14389
120,0,10/28/2018 12:45:00,10,12,13752
3466,2830,09/14/2018 09:15:00,9,21,14389
2251,3606,10/09/2018 01:00:00,9,1,14864
120,157,09/13/2018 03:00:00,9,15,13760
60,98,10/23/2018 01:30:00,10,13,12973
3911,9823,06/10/2018 11:45:00,10,11,13919
101,0,09/25/2018 11:00:00,9,11,14080
540,33,09/25/2018 06:30:00,9,18,14706
1250,796,05/10/2018 22:45:00,10,22,11869
1587,1026,08/25/2018 12:15:00,8,0,14389
300,485,01/09/2018 17:15:00,9,17,14707
840,1,09/22/2018 02:30:00,9,14,13917
420,1476,09/24/2018 11:00:00,9,23,12335
1074,2445,10/28/2018 12:00:00,10,12,14078
840,2190,04/10/2018 18:45:00,10,18,14073
645,426,10/20/2018 10:45:00,10,22,15493
540,783,04/09/2018 11:15:00,9,11,15184
1200,0,08/28/2018 01:00:00,8,13,15173
900,3148,06/10/2018 11:15:00,10,11,13135
599,1431,05/10/2018 01:00:00,10,1,15022
1800,284,10/28/2018 02:30:00,10,14,13446
1380,5506,08/26/2018 12:00:00,8,12,14862
2164,4330,11/30/2018 06:00:00,11,18,15329
660,1620,01/09/2018 10:30:00,9,10,14231
660,0,10/29/2018 05:30:00,10,17,15178
780,475,12/09/2018 14:45:00,9,14,14706
1848,21,10/21/2018 09:30:00,10,21,14389
2296,1441,09/21/2018 05:30:00,9,17,14391
60,3,01/09/2018 11:30:00,9,11,15800
2157,4859,09/09/2018 18:15:00,9,18,12814
1830,888,09/23/2018 07:30:00,9,19,14229
720,947,01/09/2018 18:30:00,9,18,14391
9,3,02/09/2018 16:15:00,9,16,14548
27000,3212120,11/10/2018 17:00:00,10,17,16590
1260,54,09/16/2018 08:45:00,9,20,14075
2550,0,09/15/2018 10:15:00,9,22,14705
600,2161,09/27/2018 02:00:00,9,2,13442
3960,684,02/10/2018 15:00:00,10,15,14074
943,29,10/28/2018 03:45:00,10,15,14074
120,5,09/24/2018 07:45:00,9,19,16273
60,16,08/27/2018 12:30:00,8,12,14389
900,3494,08/09/2018 22:30:00,9,22,15499
360,1466,12/09/2018 12:45:00,9,12,13918
1485,6203,08/22/2018 08:00:00,8,8,15493
3898,5489,10/28/2018 09:30:00,10,21,15031
540,8,10/27/2018 11:45:00,10,23,14234
540,1693,09/27/2018 09:45:00,9,21,13442
360,425,01/09/2018 14:45:00,9,14,14705
780,1169,01/09/2018 19:15:00,9,19,13759
60,0,09/23/2018 05:30:00,9,17,15027
1451,1967,01/10/2018 01:45:00,10,1,14080
27000,818,09/27/2018 10:15:00,9,10,14384
292,600,09/22/2018 04:00:00,9,16,15178
2191,5966,06/10/2018 13:00:00,10,13,10923
1349,4819,08/09/2018 09:30:00,9,9,15493
813,2968,11/09/2018 22:30:00,9,22,14549
817,171,01/10/2018 11:45:00,10,11,16908
1140,1360,09/22/2018 07:45:00,9,19,15021
240,3,09/26/2018 06:45:00,9,18,14863
1098,1618,09/16/2018 09:15:00,9,9,13910
120,21,08/09/2018 22:00:00,9,22,14550
420,802,04/09/2018 13:45:00,9,13,14385
240,272,05/10/2018 13:30:00,10,13,13602
6062,8196,08/24/2018 07:30:00,8,19,13918
360,2,10/10/2018 23:45:00,10,23,14075
3,1,10/25/2018 02:15:00,10,2,15008
1395,0,08/09/2018 20:00:00,9,20,14078
1244,1060,03/09/2018 01:15:00,9,1,14705
3057,5813,05/10/2018 12:45:00,10,12,15178
420,557,03/09/2018 14:30:00,9,14,13911
2340,6047,08/23/2018 03:45:00,8,15,14389
2580,19265400,08/10/2018 16:15:00,10,16,14863
2568,7604,08/25/2018 01:45:00,8,13,13608
660,6,03/10/2018 20:15:00,10,20,14389
679,52,09/23/2018 06:45:00,9,18,14704
835,1510,09/09/2018 16:30:00,9,16,14075
3961,556,06/10/2018 11:45:00,10,11,13919
360,99,10/21/2018 05:00:00,10,17,14076
2159,1,09/23/2018 05:00:00,9,17,13759
45,0,11/09/2018 20:45:00,9,20,14546
652,1750,09/24/2018 08:15:00,9,8,15493
1500,1789,07/09/2018 15:30:00,9,15,16904
1847,4244,06/10/2018 11:30:00,10,11,15019
720,1064,09/25/2018 10:30:00,9,10,14078
2,0,08/31/2018 09:45:00,8,9,14861
540,1517,09/14/2018 05:45:00,9,17,14705
660,1229,05/09/2018 10:15:00,9,10,15026
1260,3040,08/23/2018 02:15:00,8,14,14389
600,249,08/09/2018 10:30:00,9,10,14391
780,18,09/24/2018 06:30:00,9,18,14389
4,0,09/16/2018 07:30:00,9,19,14866
2613,2918,07/09/2018 13:45:00,9,13,14390
771,2729,12/09/2018 08:00:00,9,8,15965
540,0,10/27/2018 11:00:00,10,23,14393
43,95,05/09/2018 10:15:00,9,10,15178
480,0,10/28/2018 08:15:00,10,20,14875
120,226,10/19/2018 01:15:00,10,13,14391
900,1846,06/10/2018 00:30:00,10,0,13921
720,654,08/29/2018 11:45:00,8,11,14076
600,538,01/09/2018 19:30:00,9,19,15020
16,3,02/09/2018 19:15:00,9,19,16281
1440,369,01/09/2018 15:00:00,9,15,14861
300,933,09/23/2018 08:15:00,9,20,15019
2,0,04/10/2018 11:45:00,10,11,15021
1719,3966,12/10/2018 17:15:00,10,17,15019
1394,1,09/09/2018 18:15:00,9,18,15178
240,688,09/09/2018 01:30:00,9,1,14393
600,0,09/28/2018 08:15:00,9,20,14862
420,8,07/10/2018 00:45:00,10,0,15018
600,0,09/19/2018 08:00:00,9,20,13132
240,688,09/15/2018 08:00:00,9,20,15021
3162,1857,10/27/2018 11:30:00,10,11,14227
420,0,10/28/2018 12:15:00,10,0,14393
42,49,05/10/2018 12:30:00,10,12,14389
900,1459,10/27/2018 05:15:00,10,17,15022
60,60,12/10/2018 13:00:00,10,13,14076
840,1708,08/21/2018 07:30:00,8,19,14706
1020,0,09/13/2018 12:00:00,9,12,14233
300,3,08/24/2018 11:00:00,8,11,14385
1200,200,03/09/2018 13:00:00,9,13,13129
600,316,05/10/2018 15:45:00,10,15,13446
1560,4616,06/09/2018 18:15:00,9,18,14865
420,254,09/16/2018 01:15:00,9,13,15958
966,2019,10/21/2018 08:00:00,10,20,13918
1131,1938,10/26/2018 04:45:00,10,16,12973
540,1813,05/09/2018 14:30:00,9,14,14078
300,815,09/25/2018 08:30:00,9,20,14862
960,368,03/09/2018 01:30:00,9,1,14546
300,1020,08/29/2018 01:45:00,8,13,15643
1172,0,10/27/2018 11:45:00,10,23,14393
5006,5394,08/09/2018 17:15:00,9,17,14078
170,415,10/09/2018 12:15:00,9,12,14549
60,16,01/09/2018 12:30:00,9,12,14389
900,197,08/23/2018 12:45:00,8,12,14390
360,96,08/24/2018 03:00:00,8,15,15021
1641,3074,10/13/2018 09:00:00,10,21,13759
3140,819,09/22/2018 04:15:00,9,16,13289
3840,21140,08/25/2018 12:30:00,8,12,14701
720,645,12/10/2018 22:15:00,10,22,15178
2,0,02/09/2018 10:30:00,9,10,14865
360,0,10/27/2018 04:45:00,10,16,14864
1566,6437,07/27/2018 04:30:00,7,16,17075
143,41,09/22/2018 12:45:00,9,12,14235
434,2044,07/28/2018 11:00:00,7,11,14865
900,976,11/30/2018 06:00:00,11,18,12819
758,0,03/10/2018 20:15:00,10,20,14547
1287,74,08/09/2018 20:15:00,9,20,14550
240,0,01/09/2018 08:30:00,9,8,13442
420,8,09/10/2018 16:30:00,10,16,15178
2587,18,09/14/2018 01:00:00,9,13,12973
660,2753,12/10/2018 18:45:00,10,18,14077
594,695,05/09/2018 09:30:00,9,9,13760
6479,0,11/14/2018 04:45:00,11,16,15180
600,9,09/15/2018 01:45:00,9,13,14548
660,2514,09/17/2018 10:30:00,9,22,13283
2198,3473,10/22/2018 03:45:00,10,15,12973
480,328,03/10/2018 00:15:00,10,0,15020
60,189,10/25/2018 10:45:00,10,10,13442
12,1,08/09/2018 16:30:00,9,16,13288
420,1059,09/22/2018 03:15:00,9,15,15965
1355,1639,10/22/2018 01:45:00,10,13,14864
21,1,07/10/2018 17:45:00,10,17,14389
180,72,10/13/2018 04:45:00,10,16,14549
240,408,10/09/2018 04:45:00,9,4,14550
3213,3552,08/31/2018 09:30:00,8,21,14226
1853,0,09/16/2018 09:15:00,9,21,14865
7,17,08/23/2018 12:00:00,8,12,15798
4446,3059,05/10/2018 20:00:00,10,20,14864
2111,638,02/09/2018 17:45:00,9,17,14704
7081,3312,10/26/2018 01:00:00,10,13,15021
1639,203,10/18/2018 04:45:00,10,16,15330
17,1,11/09/2018 22:30:00,9,22,14864
120,3,09/22/2018 01:00:00,9,13,13598
1659,143,09/09/2018 23:45:00,9,23,13921
1389,258,10/20/2018 01:00:00,10,13,16436
6,5,10/20/2018 02:15:00,10,14,15008
1200,3302,08/31/2018 05:30:00,8,17,15486
540,7,06/10/2018 18:45:00,10,18,14234
180,0,04/10/2018 17:15:00,10,17,14222
419,4,02/09/2018 21:00:00,9,21,14704
240,613,09/13/2018 06:15:00,9,18,13918
1811,260,03/09/2018 00:00:00,9,0,15179
300,1476,08/25/2018 02:15:00,8,14,14226
540,649,10/26/2018 09:00:00,10,9,15493
6,33,09/26/2018 04:00:00,9,16,14547
1440,5527,02/09/2018 17:15:00,9,17,13916
1561,1511,10/20/2018 01:30:00,10,13,12973
1911,3027,09/09/2018 17:15:00,9,17,14545
9,0,09/26/2018 01:45:00,9,13,14863
2445,1717070,10/27/2018 01:30:00,10,13,12973
1200,5412,12/09/2018 12:15:00,9,12,14390
5896,7003,01/09/2018 11:00:00,9,11,14389
538,750,10/13/2018 10:00:00,10,10,14390
1200,3232,03/10/2018 13:30:00,10,13,12819
1493,3,03/12/2018 18:00:00,12,18,14080
960,2270,10/10/2018 22:15:00,10,22,15178
2040,2863,02/09/2018 14:45:00,9,14,14228
180,23,10/28/2018 01:15:00,10,13,15021
648,2105,10/22/2018 11:30:00,10,11,14701
780,3,10/13/2018 12:45:00,10,12,14230
360,305,09/24/2018 12:45:00,9,0,14075
660,2330,09/16/2018 12:30:00,9,0,14706
1012,1,10/27/2018 12:15:00,10,12,13445
780,1723,01/09/2018 11:30:00,9,11,14706
1511,638,09/21/2018 02:30:00,9,14,13919
43,1,09/25/2018 05:30:00,9,17,13135
1065,114,09/30/2018 06:00:00,9,18,14233
60,2,12/20/2018 10:00:00,12,22,14224
3364,5365,09/15/2018 10:15:00,9,10,14863
1669,2412,10/09/2018 02:15:00,9,2,15650
360,1059,09/14/2018 07:30:00,9,19,14385
60,121,02/10/2018 13:30:00,10,13,15178
840,3341,10/14/2018 01:30:00,10,13,15800
960,1358,02/09/2018 12:00:00,9,12,12977
1,0,09/27/2018 02:30:00,9,14,13134
540,1727,09/25/2018 12:45:00,9,12,14706
300,230,06/09/2018 07:15:00,9,7,14386
473,2997,08/09/2018 16:30:00,9,16,14863
1297,3154,07/09/2018 18:15:00,9,18,14859
120,203,02/09/2018 22:45:00,9,22,13911
180,181,10/28/2018 04:45:00,10,16,14557
780,0,06/09/2018 20:00:00,9,20,14079
955,2925,09/14/2018 03:45:00,9,15,13603
1920,2687,01/09/2018 10:15:00,9,10,14386
900,209,10/21/2018 12:45:00,10,12,12973
1320,152,08/31/2018 01:30:00,8,13,14391
240,207,09/22/2018 09:00:00,9,21,14077
240,0,05/10/2018 12:15:00,10,12,14391
960,1504,10/27/2018 12:15:00,10,12,15178
300,295,09/15/2018 03:00:00,9,15,15018
180,1,09/22/2018 08:00:00,9,20,14550
1800,2147483647,05/10/2018 19:30:00,10,19,14875
4952,8278,02/09/2018 07:15:00,9,7,14233
2920,4568,01/09/2018 20:15:00,9,20,14389
420,19,01/10/2018 20:15:00,10,20,14547
600,380,09/15/2018 11:45:00,9,23,14705
120,5,05/10/2018 17:45:00,10,17,13288
174,227,09/30/2018 03:15:00,9,3,14548
3726,15130,08/26/2018 09:45:00,8,9,14865
655,122,09/15/2018 02:15:00,9,2,15018
2155,352,10/13/2018 05:45:00,10,17,14862
60,8,02/09/2018 14:00:00,9,14,14077
1200,595,08/22/2018 06:30:00,8,18,15338
1860,5,09/20/2018 11:00:00,9,11,14389
8,4,09/16/2018 09:45:00,9,21,15019
1473,6190,10/22/2018 04:00:00,10,16,15964
60,8,05/10/2018 21:45:00,10,21,15021
900,0,10/26/2018 01:45:00,10,13,14226
656,1765,09/25/2018 10:30:00,9,22,13442
3332,2706,08/25/2018 03:15:00,8,15,12651
120,0,12/09/2018 21:30:00,9,21,14077
660,0,05/10/2018 10:30:00,10,10,12973
540,1661,08/25/2018 01:00:00,8,13,13760
716,9,10/13/2018 10:00:00,10,10,15020
40,18,09/21/2018 10:45:00,9,10,14546
780,4,09/16/2018 09:30:00,9,21,14078
494,1647,09/25/2018 11:45:00,9,23,16281
474,0,10/09/2018 04:15:00,9,4,14550
1,0,09/14/2018 03:00:00,9,15,14701
1259,1929,10/09/2018 02:15:00,9,2,15650
180,663,09/13/2018 08:00:00,9,8,14230
2280,305,03/09/2018 11:15:00,9,11,15021
60,235,12/09/2018 12:15:00,9,12,13919
360,1432,09/09/2018 16:45:00,9,16,13909
360,0,05/09/2018 14:30:00,9,14,14550
240,71,05/10/2018 17:00:00,10,17,13288
822,393,09/23/2018 01:00:00,9,13,12977
873,0,08/10/2018 01:15:00,10,1,14850
600,596,09/30/2018 06:15:00,9,18,14545
889,1906,03/09/2018 16:45:00,9,16,14705
2269,1597,08/09/2018 22:45:00,9,22,14705
60,4,11/09/2018 11:30:00,9,11,15180
960,389,08/28/2018 06:45:00,8,18,14068
2880,2528,09/16/2018 07:30:00,9,19,14076
1500,1319,01/09/2018 15:30:00,9,15,14864
997,1,12/11/2018 18:00:00,11,18,14707
120,0,02/09/2018 17:00:00,9,17,13289
40,3,05/10/2018 23:00:00,10,23,13446
840,20,06/10/2018 22:45:00,10,22,14705
0,0,12/21/2018 08:45:00,12,8,11710
13,0,10/14/2018 12:15:00,10,12,13446
360,0,10/13/2018 04:15:00,10,16,15021
660,2180,04/09/2018 15:45:00,9,15,12815
5503,0,09/18/2018 11:30:00,9,11,14705
176,476,07/10/2018 11:30:00,10,11,13288
33439,56458,01/10/2018 09:00:00,10,9,13918
1320,1565,09/15/2018 10:30:00,9,10,14388
1860,103,09/14/2018 12:15:00,9,12,13762
300,201,09/16/2018 04:00:00,9,16,14861
1500,7440,06/10/2018 21:45:00,10,21,12973
873,842,09/10/2018 17:45:00,10,17,14864
60,0,05/10/2018 21:15:00,10,21,14079
3060,5,10/29/2018 11:45:00,10,11,14075
2392,2916,02/09/2018 14:30:00,9,14,14226
3660,17963,08/24/2018 03:30:00,8,15,15173
4,0,08/31/2018 09:45:00,8,9,14861
1009,2565,10/20/2018 12:00:00,10,12,12973
720,2629,09/26/2018 11:45:00,9,11,14859
300,33,10/29/2018 12:45:00,10,12,15018
2837,6093,10/14/2018 04:00:00,10,16,12972
180,630,05/09/2018 11:00:00,9,11,15178
36,0,10/27/2018 01:15:00,10,13,14075
1260,0,09/17/2018 09:00:00,9,9,14226
467,301,09/14/2018 09:45:00,9,21,14396
840,577,06/09/2018 10:45:00,9,10,14706
120,24,09/30/2018 10:30:00,9,10,15021
600,1949,10/20/2018 09:45:00,10,9,14701
960,406,12/10/2018 18:15:00,10,18,13603
27000,0,05/10/2018 17:00:00,10,17,13911
940,3725,10/09/2018 22:45:00,9,22,14866
1722,3275,09/29/2018 01:00:00,9,13,14863
720,2835,08/26/2018 04:00:00,8,16,15022
5,1,09/26/2018 03:30:00,9,15,14389
360,175,05/10/2018 06:45:00,10,6,15964
372,1161,04/16/2018 10:00:00,4,22,14865
720,0,02/10/2018 20:15:00,10,20,14705
4949,7932,08/09/2018 18:00:00,9,18,14078
360,653,06/10/2018 20:15:00,10,20,14861
60,88,02/09/2018 00:00:00,9,0,14077
473,1904,09/14/2018 08:15:00,9,20,14864
6197,1382,01/09/2018 18:45:00,9,18,13288
420,4,09/25/2018 11:45:00,9,11,14077
2888,6963,08/09/2018 21:45:00,9,21,15021
2,0,10/26/2018 08:30:00,10,20,14078
660,67,12/10/2018 11:45:00,10,11,14388
2693,0,11/17/2018 05:45:00,11,17,14389
720,1300,05/10/2018 12:15:00,10,12,14232
1620,3880,10/13/2018 03:30:00,10,15,13751
780,2374,11/10/2018 15:45:00,10,15,14545
660,283,10/13/2018 03:30:00,10,15,14231
2700,2643,08/31/2018 11:30:00,8,23,14078
120,160,09/28/2018 11:15:00,9,11,15021
6520,11348,02/10/2018 13:00:00,10,13,14233
1320,3219,05/09/2018 14:30:00,9,14,13764
8,19,09/19/2018 05:45:00,9,17,15185
420,2567,08/09/2018 16:30:00,9,16,15021
840,24,09/23/2018 02:00:00,9,14,15021
180,435,09/28/2018 09:00:00,9,21,14863
1060,2338,01/10/2018 22:00:00,10,22,14391
5146,76,03/10/2018 19:15:00,10,19,14078
120,0,06/09/2018 20:45:00,9,20,15965
1860,42,08/26/2018 12:00:00,8,12,15330
600,28,01/09/2018 10:45:00,9,10,14706
300,0,10/09/2018 22:00:00,9,22,15336
60,16,07/10/2018 15:15:00,10,15,14233
2760,389,02/09/2018 12:45:00,9,12,15019
300,886,09/18/2018 09:30:00,9,21,14549
360,5,10/14/2018 02:00:00,10,14,13602
1331,227,11/10/2018 18:30:00,10,18,13131
960,1790,09/15/2018 11:00:00,9,23,13292
938,104,09/15/2018 11:45:00,9,23,14708
1586,3463,09/29/2018 05:15:00,9,17,15018
1843,5152,09/27/2018 01:30:00,9,13,14241
1135,2022,10/13/2018 05:00:00,10,17,15336
2520,72,09/15/2018 06:30:00,9,18,13126
