Vehicle Type,Trip Duration,duration,Trip Distance,datetime,End Time,month,hour,day ,Start District,End District,checkout_kiosk_id,checkin_kiosk_id,year,lat,lon,lat1,lon1,status
bicycle,360,6,201,10/29/2018 02:15:00,10/29/2018 02:15:00,10,14,1,9,5,14077,13918,2018,30.268,-97.753,30.264,-97.756,Active
bicycle,1381,23.02,3846,08/17/2018 11:00:00,08/17/2018 11:30:00,8,11,5,3,9,16434,14234,2018,30.255,-97.719,30.266,-97.751,Active
bicycle,214,3.57,1110,08/17/2018 11:15:00,08/17/2018 11:15:00,8,11,5,9,9,14707,14079,2018,30.268,-97.745,30.272,-97.754,Active
bicycle,6784,113.07,5005,08/17/2018 11:15:00,08/17/2018 01:15:00,8,11,5,3,3,16751,16751,2018,30.259,-97.712,30.259,-97.712,Active
bicycle,5237,87.28,5456,08/17/2018 11:30:00,08/17/2018 01:00:00,8,11,5,8,9,12973,14546,2018,30.264,-97.771,30.259,-97.747,Active
bicycle,720,12,3589,08/17/2018 11:45:00,08/17/2018 11:45:00,8,11,5,9,9,14865,14223,2018,30.269,-97.741,30.241,-97.751,Active
bicycle,480,8,1690,08/17/2018 11:45:00,08/17/2018 11:45:00,8,11,5,9,1,14234,14868,2018,30.266,-97.75,30.277,-97.742,Active
bicycle,420,7,754,09/22/2018 02:30:00,09/22/2018 02:30:00,9,14,6,9,9,14393,14706,2018,30.27,-97.749,30.264,-97.743,Active
bicycle,939,15.65,2462,08/17/2018 11:45:00,08/17/2018 12:00:00,8,11,5,9,9,14234,14398,2018,30.266,-97.751,30.283,-97.748,Active
bicycle,2475,41.25,4200,08/17/2018 11:45:00,08/17/2018 12:30:00,8,11,5,9,1,14394,15495,2018,30.273,-97.75,30.27,-97.732,Active
bicycle,2811,46.85,2607,08/17/2018 12:30:00,08/17/2018 01:15:00,8,12,5,1,1,15341,15027,2018,30.278,-97.735,30.279,-97.739,Active
bicycle,1560,26,3893,09/26/2018 03:00:00,09/26/2018 03:30:00,9,15,3,8,10,12973,12821,2018,30.264,-97.77,30.277,-97.772,Active
bicycle,840,14,1996,08/17/2018 12:30:00,08/17/2018 12:45:00,8,12,5,9,9,14558,14400,2018,30.288,-97.747,30.287,-97.748,Active
bicycle,585,9.75,2189,08/17/2018 12:30:00,08/17/2018 12:45:00,8,12,5,9,9,15021,14230,2018,30.265,-97.74,30.257,-97.752,Active
bicycle,3166,52.77,0,09-09-2018 18:45,09-09-2018 19:30,9,18,7,9,9,13292,13292,2018,30.274,-97.764,30.274,-97.764,Active
bicycle,222,3.7,724,08/17/2018 12:45:00,08/17/2018 12:45:00,8,12,5,3,3,16121,16119,2018,30.26,-97.723,30.256,-97.722,Active
bicycle,4265,71.08,4474,08/17/2018 12:45:00,08/17/2018 02:00:00,8,12,5,9,9,14077,14077,2018,30.268,-97.753,30.268,-97.753,Active
bicycle,386,6.43,1802,08/17/2018 01:00:00,08/17/2018 01:00:00,8,13,5,9,9,15021,14077,2018,30.265,-97.738,30.268,-97.752,Active
bicycle,315,5.25,435,08/17/2018 01:00:00,08/17/2018 01:00:00,8,13,5,9,9,14863,14705,2018,30.264,-97.741,30.264,-97.744,Active
bicycle,1331,22.18,2967,09-02-2018 21:15,09-02-2018 21:45,9,21,7,3,9,15493,15180,2018,30.264,-97.732,30.269,-97.735,Active
bicycle,350,5.83,612,08/17/2018 01:00:00,08/17/2018 01:00:00,8,13,5,9,9,14863,14705,2018,30.264,-97.741,30.264,-97.744,Active
bicycle,242,4.03,547,08/17/2018 01:15:00,08/17/2018 01:15:00,8,13,5,9,9,14863,14549,2018,30.265,-97.742,30.267,-97.745,Active
bicycle,163,2.72,483,08/17/2018 01:15:00,08/17/2018 01:15:00,8,13,5,3,3,16907,16748,2018,30.257,-97.711,30.253,-97.713,Active
bicycle,494,8.23,2607,08/17/2018 01:15:00,08/17/2018 01:15:00,8,13,5,9,5,14077,12814,2018,30.268,-97.753,30.261,-97.771,Active
bicycle,491,8.18,1915,08/17/2018 01:15:00,08/17/2018 01:15:00,8,13,5,1,9,14868,14391,2018,30.277,-97.742,30.265,-97.749,Active
bicycle,1740,29,6832,09-01-2018 16:30,09-01-2018 17:00,9,16,6,9,5,15020,13130,2018,30.262,-97.738,30.263,-97.768,Active
bicycle,393,6.55,1062,08/17/2018 01:15:00,08/17/2018 01:30:00,8,13,5,9,9,14712,15186,2018,30.28,-97.744,30.284,-97.737,Active
bicycle,313,5.22,789,08/17/2018 01:45:00,08/17/2018 01:45:00,8,13,5,9,9,14548,14234,2018,30.265,-97.746,30.267,-97.752,Active
bicycle,860,14.33,6389,08/17/2018 02:00:00,08/17/2018 02:15:00,8,14,5,9,3,14391,16907,2018,30.265,-97.749,30.256,-97.71,Active
bicycle,399,6.65,1352,08/17/2018 02:00:00,08/17/2018 02:15:00,8,14,5,9,9,15018,14705,2018,30.258,-97.739,30.263,-97.744,Active
bicycle,3115,51.92,2202,09/16/2018 06:00:00,09/16/2018 07:00:00,9,18,7,8,8,13289,12975,2018,30.266,-97.765,30.269,-97.77,Active
bicycle,682,11.37,2704,08/17/2018 02:15:00,08/17/2018 02:15:00,8,14,5,3,3,16119,15807,2018,30.256,-97.722,30.262,-97.727,Active
bicycle,544,9.07,2752,08/17/2018 02:30:00,08/17/2018 02:30:00,8,14,5,3,3,16434,15799,2018,30.255,-97.717,30.244,-97.727,Active
bicycle,2043,34.05,6323,09-10-2018 10:45,09-10-2018 11:15,9,10,1,5,3,13442,15959,2018,30.255,-97.762,30.247,-97.724,Active
bicycle,1156,19.27,3444,08/17/2018 02:30:00,08/17/2018 02:45:00,8,14,5,8,8,12973,12029,2018,30.264,-97.771,30.266,-97.784,Active
bicycle,476,7.93,1368,08/17/2018 02:30:00,08/17/2018 02:45:00,8,14,5,9,9,14546,15021,2018,30.259,-97.747,30.266,-97.74,Active
bicycle,395,6.58,1127,08/17/2018 02:45:00,08/17/2018 03:00:00,8,14,5,3,3,15964,16595,2018,30.26,-97.724,30.263,-97.714,Active
bicycle,1549,25.82,393,09/17/2018 07:00:00,09/17/2018 07:30:00,9,7,1,9,9,14237,14391,2018,30.274,-97.751,30.264,-97.749,Active
bicycle,1002,16.7,4603,08/17/2018 03:00:00,08/17/2018 03:15:00,8,15,5,9,1,14549,17075,2018,30.267,-97.745,30.281,-97.709,Active
bicycle,3531,58.85,9930,08/17/2018 03:30:00,08/17/2018 04:30:00,8,15,5,9,9,14544,14543,2018,30.254,-97.746,30.253,-97.747,Active
bicycle,820,13.67,3991,08/17/2018 03:45:00,08/17/2018 04:00:00,8,15,5,9,3,14230,16118,2018,30.257,-97.752,30.252,-97.723,Active
bicycle,483,8.05,1738,08/17/2018 03:45:00,08/17/2018 04:00:00,8,15,5,9,9,15010,14384,2018,30.24,-97.739,30.249,-97.75,Active
bicycle,2005,33.42,88,09/27/2018 12:00:00,09/27/2018 12:30:00,9,12,4,9,9,14706,14385,2018,30.265,-97.742,30.251,-97.749,Active
bicycle,882,14.7,4345,08/17/2018 04:00:00,08/17/2018 04:15:00,8,16,5,9,9,14549,15011,2018,30.267,-97.745,30.241,-97.74,Active
bicycle,552,9.2,274,08/17/2018 04:00:00,08/17/2018 04:15:00,8,16,5,9,9,14558,14558,2018,30.288,-97.747,30.288,-97.745,Active
bicycle,960,16,3836,09-01-2018 16:15,09-01-2018 16:30,9,16,6,5,9,13442,13134,2018,30.256,-97.763,30.271,-97.768,Active
bicycle,1134,18.9,6309,08/17/2018 04:00:00,08/17/2018 04:15:00,8,16,5,2,9,16885,14853,2018,30.204,-97.71,30.24,-97.742,Active
bicycle,519,8.65,4361,08/17/2018 04:15:00,08/17/2018 04:30:00,8,16,5,1,3,16128,15964,2018,30.276,-97.723,30.262,-97.725,Active
bicycle,792,13.2,6711,08/17/2018 04:15:00,08/17/2018 04:30:00,8,16,5,9,8,13917,13289,2018,30.262,-97.756,30.267,-97.765,Active
bicycle,345,5.75,1271,08/17/2018 04:45:00,08/17/2018 05:00:00,8,16,5,9,9,14873,15348,2018,30.287,-97.742,30.293,-97.735,Active
bicycle,2182,36.37,8175,08/17/2018 05:00:00,08/17/2018 05:30:00,8,17,5,3,9,16595,14548,2018,30.263,-97.714,30.265,-97.746,Active
bicycle,1040,17.33,3879,08/17/2018 05:15:00,08/17/2018 05:45:00,8,17,5,9,5,14078,13441,2018,30.27,-97.754,30.253,-97.764,Active
bicycle,600,10,1200,09/13/2018 01:15:00,09/13/2018 01:30:00,9,1,4,9,9,14705,14545,2018,30.263,-97.744,30.256,-97.746,Active
bicycle,683,11.38,1867,08/17/2018 05:30:00,08/17/2018 05:45:00,8,17,5,3,3,15964,15965,2018,30.262,-97.725,30.263,-97.726,Active
bicycle,6,0.1,39,09/26/2018 12:15:00,09/26/2018 12:15:00,9,12,3,9,9,14393,14393,2018,30.269,-97.748,30.269,-97.748,Active
bicycle,377,6.28,1336,08/17/2018 05:45:00,08/17/2018 05:45:00,8,17,5,9,9,14706,14701,2018,30.265,-97.744,30.254,-97.744,Active
bicycle,1246,20.77,4699,08/17/2018 06:00:00,08/17/2018 06:15:00,8,18,5,9,5,14548,13760,2018,30.264,-97.746,30.263,-97.759,Active
bicycle,540,9,2,10/13/2018 10:15:00,10/13/2018 10:15:00,10,22,6,9,3,15180,15964,2018,30.268,-97.736,30.261,-97.725,Active
bicycle,310,5.17,933,08/17/2018 06:15:00,08/17/2018 06:30:00,8,18,5,9,9,13917,14389,2018,30.262,-97.756,30.261,-97.75,Active
bicycle,769,12.82,2575,08/17/2018 06:30:00,08/17/2018 06:45:00,8,18,5,9,5,14234,12972,2018,30.267,-97.752,30.263,-97.77,Active
bicycle,9357,155.95,31656,08/17/2018 06:30:00,08/17/2018 09:00:00,8,18,5,9,9,14389,14235,2018,30.261,-97.75,30.27,-97.75,Active
bicycle,60,1,26,09-03-2018 17:45,09-03-2018 17:45,9,17,1,9,9,14390,14390,2018,30.264,-97.748,30.264,-97.748,Active
bicycle,1188,19.8,3380,08/17/2018 06:30:00,08/17/2018 07:00:00,8,18,5,9,9,14389,15800,2018,30.261,-97.75,30.245,-97.726,Active
bicycle,878,14.63,3364,08/17/2018 06:45:00,08/17/2018 06:45:00,8,18,5,9,9,14389,15800,2018,30.261,-97.75,30.245,-97.726,Active
bicycle,3498,58.3,11973,08/17/2018 06:45:00,08/17/2018 07:45:00,8,18,5,3,3,15807,15964,2018,30.262,-97.727,30.26,-97.725,Active
bicycle,283,4.72,1094,08/17/2018 07:00:00,08/17/2018 07:00:00,8,19,5,1,1,17075,16600,2018,30.281,-97.709,30.275,-97.715,Active
bicycle,540,9,121,09/18/2018 01:30:00,09/18/2018 01:45:00,9,13,2,8,8,13131,12973,2018,30.264,-97.767,30.264,-97.768,Active
bicycle,710,11.83,2269,08/17/2018 07:00:00,08/17/2018 07:15:00,8,19,5,3,3,15799,15799,2018,30.244,-97.727,30.244,-97.727,Active
bicycle,417,6.95,1577,08/17/2018 07:15:00,08/17/2018 07:15:00,8,19,5,9,3,15021,15965,2018,30.265,-97.738,30.263,-97.725,Active
bicycle,890,14.83,2221,08/17/2018 07:15:00,08/17/2018 07:30:00,8,19,5,3,3,15645,15965,2018,30.251,-97.73,30.263,-97.726,Active
bicycle,453,7.55,2607,08/17/2018 07:15:00,08/17/2018 07:30:00,8,19,5,1,9,16604,15031,2018,30.285,-97.715,30.29,-97.74,Active
bicycle,4397,73.28,1883,08/17/2018 07:15:00,08/17/2018 08:30:00,8,19,5,3,9,15965,15019,2018,30.263,-97.726,30.26,-97.739,Active
bicycle,1072,17.87,4474,08/17/2018 07:45:00,08/17/2018 08:00:00,8,19,5,5,3,12814,15335,2018,30.261,-97.771,30.264,-97.735,Active
bicycle,939,15.65,3396,08/17/2018 07:45:00,08/17/2018 08:00:00,8,19,5,3,9,15964,14862,2018,30.262,-97.725,30.261,-97.742,Active
bicycle,240,4,0,09/29/2018 03:00:00,09/29/2018 03:00:00,9,15,6,9,9,14079,14079,2018,30.272,-97.753,30.272,-97.753,Active
bicycle,360,6,232,09-04-2018 22:45,09-04-2018 22:45,9,22,2,9,9,13911,14068,2018,30.247,-97.754,30.246,-97.754,Active
bicycle,840,14,43,09-01-2018 11:15,09-01-2018 11:30,9,11,6,9,9,13598,14864,2018,30.252,-97.759,30.267,-97.741,Active
bicycle,2643,44.05,9093,08/17/2018 07:45:00,08/17/2018 08:30:00,8,19,5,9,9,14075,14238,2018,30.264,-97.754,30.277,-97.752,Active
bicycle,298,4.97,901,08/17/2018 08:00:00,08/17/2018 08:00:00,8,20,5,9,9,14399,14872,2018,30.284,-97.749,30.286,-97.742,Active
bicycle,716,11.93,111,10-07-2018 15:00,10-07-2018 15:15,10,15,7,9,9,14233,14233,2018,30.264,-97.751,30.265,-97.752,Active
bicycle,558,9.3,1915,08/17/2018 08:15:00,08/17/2018 08:30:00,8,20,5,9,9,15186,14402,2018,30.284,-97.737,30.291,-97.748,Active
bicycle,414,6.9,1979,08/17/2018 08:15:00,08/17/2018 08:30:00,8,20,5,3,1,15965,16286,2018,30.263,-97.725,30.277,-97.721,Active
bicycle,660,11,1734,09-05-2018 13:45,09-05-2018 14:00,9,13,3,9,9,14864,13764,2018,30.267,-97.74,30.272,-97.757,Active
bicycle,840,14,399,09-01-2018 16:15,09-01-2018 16:30,9,16,6,9,9,14863,14704,2018,30.263,-97.741,30.261,-97.742,Active
bicycle,840,14,1373,09-07-2018 10:15,09-07-2018 10:30,9,10,5,8,8,12973,12973,2018,30.264,-97.77,30.264,-97.77,Active
bicycle,1103,18.38,3975,08/17/2018 08:15:00,08/17/2018 08:45:00,8,20,5,9,9,15011,14705,2018,30.241,-97.74,30.263,-97.745,Active
bicycle,539,8.98,1609,08/17/2018 08:30:00,08/17/2018 08:30:00,8,20,5,3,9,15334,14707,2018,30.261,-97.734,30.268,-97.743,Active
bicycle,748,12.47,3331,08/17/2018 08:30:00,08/17/2018 08:45:00,8,20,5,9,9,14853,14705,2018,30.24,-97.742,30.263,-97.745,Active
bicycle,742,12.37,3154,08/17/2018 08:30:00,08/17/2018 08:45:00,8,20,5,9,1,15337,15495,2018,30.269,-97.734,30.269,-97.732,Active
bicycle,3767,62.78,9527,08/17/2018 08:45:00,08/17/2018 09:45:00,8,20,5,9,9,14862,13917,2018,30.261,-97.742,30.262,-97.756,Active
bicycle,5614,93.57,3524,08/17/2018 09:00:00,08/17/2018 10:30:00,8,21,5,9,9,14705,14393,2018,30.263,-97.745,30.27,-97.749,Active
bicycle,240,4,25,09-02-2018 19:15,09-02-2018 19:15,9,19,7,9,9,15179,15179,2018,30.265,-97.737,30.265,-97.737,Active
bicycle,7896,131.6,23689,08/17/2018 09:15:00,08/17/2018 11:30:00,8,21,5,9,3,15348,16122,2018,30.293,-97.735,30.262,-97.723,Active
bicycle,1102,18.37,5134,08/17/2018 09:15:00,08/17/2018 09:30:00,8,21,5,9,9,14077,14880,2018,30.268,-97.752,30.304,-97.742,Active
bicycle,5,0.08,0,10-07-2018 13:15,10-07-2018 13:15,10,13,7,5,5,13442,13442,2018,30.255,-97.761,30.255,-97.761,Active
bicycle,1297,21.62,1320,08/17/2018 09:30:00,08/17/2018 10:00:00,8,21,5,9,9,14872,14557,2018,30.286,-97.742,30.285,-97.747,Active
bicycle,2193,36.55,3585,10/22/2018 03:45:00,10/22/2018 04:15:00,10,15,1,8,5,12973,13918,2018,30.264,-97.771,30.264,-97.756,Active
bicycle,420,7,1136,09-02-2018 14:00,09-02-2018 14:00,9,14,7,5,5,13761,13130,2018,30.265,-97.757,30.263,-97.766,Active
bicycle,370,6.17,708,08/17/2018 09:45:00,08/17/2018 09:45:00,8,21,5,9,9,14701,14544,2018,30.254,-97.745,30.256,-97.746,Active
bicycle,931,15.52,2623,08/17/2018 09:45:00,08/17/2018 10:00:00,8,21,5,9,9,15019,14864,2018,30.26,-97.739,30.266,-97.741,Active
bicycle,720,12,2280,09/22/2018 03:45:00,09/22/2018 04:00:00,9,15,6,9,9,14551,14230,2018,30.271,-97.745,30.257,-97.75,Active
bicycle,3540,59,9527,08/17/2018 10:15:00,08/17/2018 11:15:00,8,22,5,9,9,14705,14550,2018,30.263,-97.745,30.269,-97.746,Active
bicycle,1055,17.58,2221,08/17/2018 10:15:00,08/17/2018 10:30:00,8,22,5,3,9,16121,14864,2018,30.26,-97.723,30.267,-97.742,Active
bicycle,1017,16.95,2157,08/17/2018 10:15:00,08/17/2018 10:30:00,8,22,5,3,9,16121,14864,2018,30.26,-97.723,30.267,-97.742,Active
bicycle,3630,60.5,308,09/22/2018 11:45:00,09/23/2018 12:45:00,9,23,6,9,3,15021,15175,2018,30.265,-97.739,30.257,-97.736,Active
bicycle,2018,33.63,3106,08/17/2018 10:15:00,08/17/2018 11:00:00,8,22,5,9,9,13917,14075,2018,30.262,-97.756,30.264,-97.754,Active
bicycle,7,0.12,0,09/25/2018 12:45:00,09/25/2018 12:45:00,9,12,2,9,9,14862,14863,2018,30.262,-97.74,30.263,-97.742,Active
bicycle,1648,27.47,4216,08/17/2018 10:30:00,08/17/2018 11:00:00,8,22,5,9,9,14717,14875,2018,30.291,-97.744,30.292,-97.741,Active
bicycle,2564,42.73,8208,08/17/2018 10:30:00,08/17/2018 11:15:00,8,22,5,9,9,14864,14550,2018,30.266,-97.741,30.269,-97.746,Active
bicycle,1256,20.93,2945,08/17/2018 10:45:00,08/17/2018 11:00:00,8,22,5,9,9,14393,14713,2018,30.27,-97.749,30.283,-97.743,Active
bicycle,694,11.57,3734,08/17/2018 10:45:00,08/17/2018 10:45:00,8,22,5,3,1,16751,16604,2018,30.259,-97.712,30.285,-97.715,Active
bicycle,1059,17.65,4007,08/17/2018 10:45:00,08/17/2018 11:00:00,8,22,5,3,9,16118,14230,2018,30.252,-97.723,30.257,-97.752,Active
bicycle,198,3.3,547,08/17/2018 11:00:00,08/17/2018 11:00:00,8,23,5,1,1,16595,16280,2018,30.263,-97.715,30.263,-97.72,Active
bicycle,41,0.68,0,10-06-2018 20:45,10-06-2018 20:45,10,20,6,9,9,15178,15178,2018,30.264,-97.737,30.264,-97.737,Active
bicycle,554,9.23,1947,08/17/2018 11:00:00,08/17/2018 11:00:00,8,23,5,3,9,16119,15018,2018,30.255,-97.722,30.258,-97.739,Active
bicycle,656,10.93,1461,10/13/2018 09:45:00,10/13/2018 10:00:00,10,21,6,9,9,13293,14078,2018,30.275,-97.764,30.271,-97.753,Active
bicycle,2940,49,1421,09-01-2018 16:00,09-01-2018 16:45,9,16,6,9,9,14385,14547,2018,30.252,-97.748,30.26,-97.746,Active
bicycle,656,10.93,3396,08/17/2018 11:15:00,08/17/2018 11:15:00,8,23,5,9,9,14557,13451,2018,30.285,-97.747,30.278,-97.764,Active
bicycle,417,6.95,885,08/17/2018 11:15:00,08/17/2018 11:15:00,8,23,5,9,9,15019,15021,2018,30.262,-97.739,30.266,-97.74,Active
bicycle,468,7.8,1658,08/17/2018 11:15:00,08/17/2018 11:30:00,8,23,5,9,9,14544,15021,2018,30.256,-97.746,30.266,-97.739,Active
bicycle,751,12.52,1883,08/17/2018 11:15:00,08/17/2018 11:30:00,8,23,5,9,3,14864,15808,2018,30.267,-97.742,30.264,-97.727,Active
bicycle,330,5.5,1207,08/17/2018 11:30:00,08/17/2018 11:30:00,8,23,5,9,9,14705,15018,2018,30.263,-97.745,30.258,-97.738,Active
bicycle,3220,53.67,4345,08/17/2018 11:30:00,08/18/2018 12:15:00,8,23,5,9,9,15021,15020,2018,30.265,-97.739,30.264,-97.74,Active
bicycle,684,11.4,3154,08/17/2018 11:30:00,08/17/2018 11:45:00,8,23,5,9,3,15179,16749,2018,30.267,-97.737,30.255,-97.712,Active
bicycle,604,10.07,2446,08/17/2018 11:30:00,08/17/2018 11:45:00,8,23,5,5,9,13602,14549,2018,30.262,-97.762,30.266,-97.746,Active
bicycle,1309,21.82,7886,08/17/2018 11:45:00,08/18/2018 12:00:00,8,23,5,9,9,14558,14558,2018,30.289,-97.747,30.289,-97.747,Active
bicycle,538,8.97,515,08/17/2018 11:45:00,08/17/2018 11:45:00,8,23,5,9,9,14401,14716,2018,30.289,-97.748,30.29,-97.745,Active
bicycle,632,10.53,2028,08/17/2018 11:45:00,08/18/2018 12:00:00,8,23,5,9,9,14230,14392,2018,30.257,-97.752,30.269,-97.748,Active
bicycle,1108,18.47,3557,08/18/2018 12:00:00,08/18/2018 12:15:00,8,0,6,9,5,15021,13442,2018,30.266,-97.74,30.255,-97.763,Active
bicycle,360,6,731,09-02-2018 14:30,09-02-2018 14:30,9,14,7,9,9,14389,14391,2018,30.26,-97.747,30.265,-97.747,Active
bicycle,256,4.27,950,08/18/2018 12:00:00,08/18/2018 12:00:00,8,0,6,3,3,16121,15647,2018,30.26,-97.723,30.257,-97.729,Active
bicycle,583,9.72,1078,08/18/2018 12:00:00,08/18/2018 12:15:00,8,0,6,9,9,14077,14707,2018,30.268,-97.752,30.268,-97.745,Active
bicycle,1018,16.97,33,09/16/2018 12:15:00,09/16/2018 12:30:00,9,0,7,9,3,14864,15808,2018,30.267,-97.742,30.263,-97.727,Active
bicycle,1345,22.42,1963,08/18/2018 12:30:00,08/18/2018 12:45:00,8,0,6,9,9,14557,14557,2018,30.285,-97.747,30.285,-97.747,Active
bicycle,630,10.5,1754,08/18/2018 12:30:00,08/18/2018 12:45:00,8,0,6,9,9,14870,14393,2018,30.28,-97.741,30.27,-97.749,Active
bicycle,499,8.32,2173,08/18/2018 12:30:00,08/18/2018 12:45:00,8,0,6,9,9,15020,15486,2018,30.263,-97.739,30.248,-97.733,Active
bicycle,2820,47,4025,10-12-2018 16:45,10-12-2018 17:30,10,16,5,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749,Active
bicycle,600,10,3428,08/18/2018 01:15:00,08/18/2018 01:30:00,8,1,6,9,5,14391,12814,2018,30.265,-97.749,30.261,-97.771,Active
bicycle,5857,97.62,6214,09-01-2018 11:15,09-01-2018 12:45,9,11,6,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749,Active
bicycle,465,7.75,1545,08/18/2018 02:00:00,08/18/2018 02:00:00,8,2,6,9,9,15017,15486,2018,30.257,-97.739,30.248,-97.733,Active
bicycle,688,11.47,2317,08/18/2018 02:00:00,08/18/2018 02:00:00,8,2,6,9,9,14865,14859,2018,30.268,-97.741,30.255,-97.743,Active
bicycle,2910,48.5,7355,08/18/2018 02:00:00,08/18/2018 02:45:00,8,2,6,3,9,15808,14241,2018,30.264,-97.727,30.284,-97.751,Active
bicycle,4374,72.9,14307,08/18/2018 02:15:00,08/18/2018 03:30:00,8,2,6,9,9,13921,14401,2018,30.272,-97.756,30.289,-97.748,Active
bicycle,737,12.28,3460,08/18/2018 02:15:00,08/18/2018 02:30:00,8,2,6,9,9,14392,14855,2018,30.269,-97.748,30.245,-97.742,Active
bicycle,470,7.83,338,08/18/2018 02:15:00,08/18/2018 02:30:00,8,2,6,9,9,14705,14705,2018,30.263,-97.745,30.263,-97.745,Active
bicycle,729,12.15,3186,08/18/2018 02:30:00,08/18/2018 02:30:00,8,2,6,9,1,14550,16439,2018,30.269,-97.745,30.267,-97.719,Active
bicycle,2311,38.52,6872,08/18/2018 02:45:00,08/18/2018 03:15:00,8,2,6,9,3,14705,16423,2018,30.263,-97.744,30.23,-97.717,Active
bicycle,3327,55.45,3012,09-08-2018 11:15,09-08-2018 12:00,9,11,6,9,9,14548,14549,2018,30.263,-97.747,30.266,-97.746,Active
bicycle,2820,47,6555,10/14/2018 04:00:00,10/14/2018 05:00:00,10,16,7,5,9,12972,14385,2018,30.262,-97.768,30.251,-97.747,Active
bicycle,384,6.4,1304,08/18/2018 03:00:00,08/18/2018 03:00:00,8,3,6,9,3,15018,15334,2018,30.258,-97.738,30.261,-97.733,Active
bicycle,442,7.37,2253,08/18/2018 03:00:00,08/18/2018 03:15:00,8,3,6,9,9,14556,15348,2018,30.283,-97.746,30.293,-97.735,Active
bicycle,660,11,5,09/16/2018 08:15:00,09/16/2018 08:30:00,9,20,7,9,9,14546,14546,2018,30.259,-97.746,30.259,-97.746,Active
bicycle,4072,67.87,10783,08/18/2018 03:15:00,08/18/2018 04:30:00,8,3,6,3,9,15335,16607,2018,30.263,-97.735,30.292,-97.714,Active
bicycle,159,2.65,338,08/18/2018 07:30:00,08/18/2018 07:45:00,8,7,6,9,9,14557,14399,2018,30.285,-97.747,30.284,-97.749,Active
bicycle,300,5,0,09/29/2018 05:30:00,09/29/2018 05:30:00,9,17,6,9,9,14863,14863,2018,30.263,-97.741,30.263,-97.741,Active
bicycle,288,4.8,1255,08/18/2018 08:00:00,08/18/2018 08:00:00,8,8,6,9,9,14242,14874,2018,30.286,-97.75,30.29,-97.742,Active
bicycle,389,6.48,1561,08/18/2018 09:00:00,08/18/2018 09:15:00,8,9,6,1,9,15495,15020,2018,30.269,-97.732,30.263,-97.739,Active
bicycle,147,2.45,354,08/18/2018 09:15:00,08/18/2018 09:15:00,8,9,6,9,9,14241,14557,2018,30.284,-97.75,30.285,-97.747,Active
bicycle,789,13.15,4216,08/18/2018 09:30:00,08/18/2018 09:45:00,8,9,6,9,9,13451,14557,2018,30.277,-97.764,30.285,-97.747,Active
bicycle,1358,22.63,6470,08/18/2018 09:30:00,08/18/2018 10:00:00,8,9,6,3,9,15645,14872,2018,30.251,-97.73,30.286,-97.742,Active
bicycle,904,15.07,4007,08/18/2018 09:45:00,08/18/2018 10:00:00,8,9,6,1,9,16600,14872,2018,30.275,-97.715,30.286,-97.742,Active
bicycle,490,8.17,1094,08/18/2018 10:00:00,08/18/2018 10:00:00,8,10,6,3,9,15335,14706,2018,30.264,-97.735,30.265,-97.743,Active
bicycle,11,0.18,70,08/26/2018 02:30:00,08/26/2018 02:30:00,8,14,7,9,9,14077,14077,2018,30.267,-97.752,30.268,-97.752,Active
bicycle,1457,24.28,4957,08/18/2018 10:30:00,08/18/2018 11:00:00,8,10,6,3,3,15799,16595,2018,30.243,-97.727,30.263,-97.714,Active
bicycle,807,13.45,4699,08/18/2018 10:45:00,08/18/2018 10:45:00,8,10,6,5,1,13442,15183,2018,30.255,-97.763,30.277,-97.737,Active
bicycle,8272,137.87,11571,08/18/2018 10:45:00,08/18/2018 01:00:00,8,10,6,1,9,15340,14548,2018,30.276,-97.734,30.265,-97.747,Active
bicycle,712,11.87,3186,08/18/2018 10:45:00,08/18/2018 11:00:00,8,10,6,9,3,15800,15493,2018,30.245,-97.726,30.265,-97.732,Active
bicycle,1200,20,301,09-02-2018 16:15,09-02-2018 16:30,9,16,7,9,9,14391,14385,2018,30.264,-97.747,30.251,-97.749,Active
bicycle,1124,18.73,4426,08/18/2018 10:45:00,08/18/2018 11:00:00,8,10,6,8,9,12029,14392,2018,30.266,-97.784,30.267,-97.748,Active
bicycle,433,7.22,1078,08-01-2018 17:30,08-01-2018 17:45,8,17,3,3,1,16279,15651,2018,30.262,-97.72,30.265,-97.729,Active
bicycle,626,10.43,2961,08-01-2018 17:30,08-01-2018 17:45,8,17,3,3,9,16907,15019,2018,30.256,-97.712,30.262,-97.739,Active
bicycle,1297,21.62,5665,08-01-2018 17:30,08-01-2018 18:00,8,17,3,9,9,13450,14877,2018,30.275,-97.763,30.298,-97.741,Active
bicycle,1245,20.75,2462,08-01-2018 17:30,08-01-2018 18:00,8,17,3,9,9,13920,14544,2018,30.269,-97.757,30.254,-97.747,Active
bicycle,434,7.23,1722,08-01-2018 17:30,08-01-2018 17:45,8,17,3,3,3,15647,16436,2018,30.256,-97.73,30.26,-97.717,Active
bicycle,798,13.3,2804,09-02-2018 00:45,09-02-2018 01:00,9,0,7,9,9,13920,13598,2018,30.27,-97.756,30.252,-97.759,Active
