Vehicle Type,duration,Trip Distance,datetime,End Time,month,hour,day ,Start District,End District,checkout_kiosk_id,checkin_kiosk_id,year,lat,lon,lat1,lon1
bicycle,1805,4200,12/07/2018 15:30:00,12/07/2018 16:00:00,7,15,4,9,3,14863,16279,2018,30.265,-97.742,30.262,-97.72
bicycle,544,2366,12/07/2018 15:30:00,12/07/2018 15:45:00,7,15,4,9,9,14865,14385,2018,30.27,-97.742,30.251,-97.749
bicycle,2560,4603,12/07/2018 15:45:00,12/07/2018 16:30:00,7,15,4,9,9,13920,14077,2018,30.269,-97.757,30.269,-97.754
bicycle,863,3975,12/07/2018 16:00:00,12/07/2018 16:15:00,7,16,4,1,9,15024,16138,2018,30.273,-97.739,30.299,-97.722
bicycle,453,1754,12/07/2018 16:15:00,12/07/2018 16:15:00,7,16,4,9,9,14707,14702,2018,30.268,-97.743,30.255,-97.744
bicycle,391,1287,12/07/2018 16:15:00,12/07/2018 16:30:00,7,16,4,9,9,14866,14080,2018,30.271,-97.742,30.275,-97.752
bicycle,924,27,09/23/2018 04:00:00,09/23/2018 04:30:00,9,16,7,8,8,12819,12819,2018,30.273,-97.772,30.272,-97.772
bicycle,3780,10621,07/10/2018 15:00:00,07/10/2018 16:00:00,10,15,7,9,9,14866,14707,2018,30.271,-97.741,30.267,-97.743
bicycle,647,2317,12/07/2018 16:15:00,12/07/2018 16:30:00,7,16,4,9,9,14705,14862,2018,30.263,-97.743,30.263,-97.741
bicycle,720,2697,02/10/2018 17:15:00,02/10/2018 17:30:00,10,17,2,5,9,13603,14079,2018,30.264,-97.76,30.272,-97.753
bicycle,600,2034,07/10/2018 14:15:00,07/10/2018 14:30:00,10,14,7,3,1,16120,15967,2018,30.256,-97.722,30.268,-97.725
bicycle,298,1062,12/07/2018 16:30:00,12/07/2018 16:30:00,7,16,4,9,9,14080,14709,2018,30.275,-97.752,30.272,-97.743
bicycle,365,917,12/07/2018 16:45:00,12/07/2018 16:45:00,7,16,4,9,9,14872,15343,2018,30.285,-97.742,30.283,-97.734
bicycle,1614,5987,12/07/2018 16:45:00,12/07/2018 17:15:00,7,16,4,8,9,12973,14559,2018,30.264,-97.771,30.291,-97.747
bicycle,675,2285,12/07/2018 16:45:00,12/07/2018 17:00:00,7,16,4,9,9,14716,15975,2018,30.289,-97.743,30.288,-97.725
bicycle,850,1738,12/07/2018 16:45:00,12/07/2018 17:00:00,7,16,4,1,1,17075,17075,2018,30.281,-97.709,30.28,-97.709
bicycle,840,3299,12/07/2018 17:15:00,12/07/2018 17:15:00,7,17,4,9,9,14707,14401,2018,30.268,-97.744,30.29,-97.749
bicycle,895,4249,12/07/2018 17:30:00,12/07/2018 17:45:00,7,17,4,9,3,15345,15805,2018,30.286,-97.735,30.258,-97.728
bicycle,480,0,07/10/2018 19:15:00,07/10/2018 19:15:00,10,19,7,9,9,14389,14389,2018,30.261,-97.748,30.261,-97.748
bicycle,1429,5327,12/07/2018 17:45:00,12/07/2018 18:00:00,7,17,4,9,9,15975,15178,2018,30.288,-97.725,30.265,-97.737
bicycle,883,3766,12/07/2018 17:45:00,12/07/2018 18:00:00,7,17,4,9,1,14707,16600,2018,30.268,-97.744,30.275,-97.714
bicycle,651,2366,12/07/2018 17:45:00,12/07/2018 18:00:00,7,17,4,9,9,14228,14864,2018,30.252,-97.75,30.267,-97.741
bicycle,3207,10911,12/07/2018 18:00:00,12/07/2018 18:45:00,7,18,4,9,9,14701,14386,2018,30.254,-97.744,30.254,-97.748
bicycle,486,1561,12/07/2018 18:00:00,12/07/2018 18:00:00,7,18,4,9,9,14227,14705,2018,30.25,-97.75,30.263,-97.745
bicycle,593,1690,12/07/2018 18:00:00,12/07/2018 18:15:00,7,18,4,9,9,15033,14400,2018,30.295,-97.739,30.288,-97.748
bicycle,3871,9753,12/07/2018 18:15:00,12/07/2018 19:15:00,7,18,4,9,9,13606,14384,2018,30.272,-97.76,30.25,-97.749
bicycle,735,3235,12/07/2018 18:30:00,12/07/2018 18:45:00,7,18,4,9,3,14235,15964,2018,30.27,-97.751,30.261,-97.725
bicycle,291,483,12/07/2018 18:30:00,12/07/2018 18:30:00,7,18,4,1,1,15495,15810,2018,30.269,-97.732,30.269,-97.728
bicycle,611,1738,12/07/2018 18:30:00,12/07/2018 18:45:00,7,18,4,9,9,15346,14717,2018,30.289,-97.735,30.291,-97.744
bicycle,533,1963,12/07/2018 18:30:00,12/07/2018 18:45:00,7,18,4,9,3,14864,15965,2018,30.267,-97.741,30.263,-97.725
bicycle,1930,4281,12/07/2018 19:00:00,12/07/2018 19:30:00,7,19,4,5,5,13602,12493,2018,30.262,-97.761,30.247,-97.778
bicycle,1822,3959,07/13/2018 07:45:00,07/13/2018 08:15:00,7,19,5,1,1,17075,17075,2018,30.281,-97.709,30.281,-97.709
bicycle,3936,506,11/10/2018 13:30:00,11/10/2018 14:30:00,10,13,4,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749
bicycle,467,1207,07/13/2018 08:15:00,07/13/2018 08:15:00,7,20,5,9,9,14707,14231,2018,30.268,-97.744,30.26,-97.75
bicycle,1890,4635,07/13/2018 08:30:00,07/13/2018 09:00:00,7,20,5,9,9,13917,13917,2018,30.263,-97.755,30.263,-97.755
bicycle,1380,3202,09/22/2018 01:15:00,09/22/2018 01:30:00,9,1,6,5,5,13758,12649,2018,30.258,-97.759,30.243,-97.774
bicycle,1176,5246,07/13/2018 08:30:00,07/13/2018 08:45:00,7,20,5,9,1,14078,16285,2018,30.271,-97.754,30.274,-97.72
bicycle,1497,4554,07/13/2018 08:30:00,07/13/2018 09:00:00,7,20,5,3,9,16119,14705,2018,30.256,-97.723,30.263,-97.745
bicycle,1484,4442,07/13/2018 08:30:00,07/13/2018 09:00:00,7,20,5,3,9,16120,14705,2018,30.257,-97.723,30.263,-97.745
bicycle,929,3476,07/13/2018 08:45:00,07/13/2018 09:00:00,7,20,5,3,9,16118,14705,2018,30.252,-97.723,30.263,-97.745
bicycle,747,3009,07/13/2018 09:30:00,07/13/2018 09:45:00,7,21,5,9,3,14078,15808,2018,30.27,-97.753,30.264,-97.728
bicycle,1113,3074,07/13/2018 11:00:00,07/13/2018 11:15:00,7,23,5,9,3,14705,16119,2018,30.263,-97.745,30.256,-97.723
bicycle,2159,6276,07/10/2018 06:00:00,07/10/2018 06:30:00,10,6,7,9,9,14232,14704,2018,30.261,-97.75,30.261,-97.743
bicycle,2961,14661,07/14/2018 11:00:00,07/14/2018 11:45:00,7,11,6,3,3,16436,16436,2018,30.26,-97.719,30.26,-97.718
bicycle,5544,14098,07/14/2018 07:00:00,07/14/2018 08:30:00,7,19,6,9,3,14065,16751,2018,30.239,-97.753,30.259,-97.714
bicycle,954,2317,07/18/2018 03:45:00,07/18/2018 04:00:00,7,15,3,9,9,16920,16920,2018,30.286,-97.711,30.286,-97.711
bicycle,1080,2608,09/27/2018 12:30:00,09/27/2018 12:45:00,9,12,4,9,9,14859,14077,2018,30.254,-97.742,30.267,-97.753
bicycle,1440,5068,08/24/2018 02:45:00,08/24/2018 03:15:00,8,14,5,3,9,15490,14707,2018,30.258,-97.732,30.268,-97.742
bicycle,355,405,09/19/2018 08:45:00,09/19/2018 09:00:00,9,8,3,9,9,15178,14863,2018,30.264,-97.737,30.264,-97.74
bicycle,360,1027,10/17/2018 11:15:00,10/17/2018 11:15:00,10,23,3,9,9,14385,14546,2018,30.252,-97.748,30.258,-97.746
bicycle,12,26,01/09/2018 09:45:00,01/09/2018 09:45:00,9,9,6,3,3,15330,15330,2018,30.251,-97.734,30.251,-97.734
bicycle,600,2835,08/22/2018 01:30:00,08/22/2018 01:45:00,8,13,3,3,3,15807,16593,2018,30.263,-97.726,30.259,-97.715
bicycle,60,30,08/28/2018 09:45:00,08/28/2018 09:45:00,8,9,2,9,9,14075,14075,2018,30.262,-97.754,30.262,-97.754
bicycle,1440,4827,08/25/2018 11:15:00,08/25/2018 11:45:00,8,11,6,9,9,15173,14705,2018,30.251,-97.736,30.262,-97.744
bicycle,420,5,06/10/2018 19:15:00,06/10/2018 19:15:00,10,19,6,9,9,13921,13764,2018,30.272,-97.756,30.272,-97.756
bicycle,720,2562,05/09/2018 19:00:00,05/09/2018 19:00:00,9,19,3,9,9,13917,13917,2018,30.262,-97.754,30.261,-97.755
bicycle,300,2849,08/22/2018 08:00:00,08/22/2018 08:00:00,8,20,3,5,5,12335,13442,2018,30.245,-97.779,30.254,-97.762
bicycle,600,1634,08/23/2018 01:00:00,08/23/2018 01:00:00,8,13,4,3,3,16121,16121,2018,30.26,-97.723,30.26,-97.723
bicycle,1020,2110,08/09/2018 17:00:00,08/09/2018 17:15:00,9,17,6,9,9,15018,14550,2018,30.258,-97.738,30.269,-97.746
bicycle,991,34,09/23/2018 06:00:00,09/23/2018 06:15:00,9,18,7,9,9,14546,14546,2018,30.259,-97.746,30.259,-97.746
bicycle,960,0,09/14/2018 07:30:00,09/14/2018 07:45:00,9,19,5,9,9,14547,14547,2018,30.261,-97.746,30.261,-97.746
bicycle,7,0,10/26/2018 10:30:00,10/26/2018 10:30:00,10,22,5,9,9,14707,14707,2018,30.268,-97.743,30.268,-97.743
bicycle,240,10,10/09/2018 11:00:00,10/09/2018 11:15:00,9,11,1,9,9,15019,15019,2018,30.26,-97.737,30.26,-97.737
bicycle,660,1866,08/31/2018 10:15:00,08/31/2018 10:30:00,8,22,5,9,5,14393,13759,2018,30.269,-97.749,30.261,-97.758
bicycle,660,1686,09/18/2018 11:30:00,09/18/2018 11:45:00,9,11,2,9,9,14549,15180,2018,30.266,-97.747,30.268,-97.736
bicycle,720,1605,09/19/2018 11:45:00,09/19/2018 11:45:00,9,23,3,9,9,15178,14544,2018,30.265,-97.737,30.255,-97.745
bicycle,2206,4543,09/09/2018 21:45:00,09/09/2018 22:30:00,9,21,7,1,9,14866,14388,2018,30.272,-97.741,30.258,-97.748
bicycle,4599,9192,08/10/2018 11:00:00,08/10/2018 12:30:00,10,11,1,9,9,14549,14548,2018,30.265,-97.745,30.264,-97.746
bicycle,1320,0,10/13/2018 04:30:00,10/13/2018 04:45:00,10,16,6,9,9,14864,14707,2018,30.267,-97.741,30.267,-97.743
bicycle,840,1144,08/31/2018 09:00:00,08/31/2018 09:15:00,8,21,5,3,1,15650,16281,2018,30.263,-97.728,30.266,-97.72
bicycle,60,118,10/25/2018 01:15:00,10/25/2018 01:30:00,10,13,4,9,9,15178,15178,2018,30.264,-97.738,30.264,-97.738
bicycle,57193,32,12/10/2018 20:30:00,10/13/2018 12:30:00,10,20,5,5,9,13603,16293,2018,30.264,-97.76,30.294,-97.719
bicycle,1200,2862,08/25/2018 02:00:00,08/25/2018 02:15:00,8,14,6,5,9,13442,14075,2018,30.255,-97.761,30.263,-97.753
bicycle,3480,8352,05/10/2018 14:15:00,05/10/2018 15:15:00,10,14,5,9,9,14859,14702,2018,30.254,-97.742,30.256,-97.742
bicycle,960,267,10/26/2018 11:15:00,10/26/2018 11:30:00,10,11,5,9,9,15021,14226,2018,30.264,-97.74,30.248,-97.75
bicycle,300,25,08/25/2018 01:15:00,08/25/2018 01:30:00,8,13,6,9,9,14077,14077,2018,30.268,-97.752,30.268,-97.752
bicycle,300,1731,06/09/2018 07:45:00,06/09/2018 07:45:00,9,7,4,9,9,14230,14390,2018,30.256,-97.751,30.264,-97.748
bicycle,180,363,10/14/2018 04:30:00,10/14/2018 04:45:00,10,16,7,5,5,12814,12814,2018,30.26,-97.773,30.261,-97.771
bicycle,540,1359,12/10/2018 17:00:00,12/10/2018 17:15:00,10,17,5,9,5,14238,13603,2018,30.276,-97.751,30.263,-97.759
bicycle,540,1461,11/10/2018 18:00:00,11/10/2018 18:00:00,10,18,4,9,9,14701,14862,2018,30.254,-97.744,30.262,-97.741
bicycle,60,218,08/25/2018 08:00:00,08/25/2018 08:00:00,8,20,6,8,8,12973,12973,2018,30.264,-97.77,30.264,-97.77
bicycle,480,51,07/09/2018 21:00:00,07/09/2018 21:00:00,9,21,5,8,8,12973,12973,2018,30.264,-97.77,30.264,-97.77
bicycle,180,645,08/28/2018 01:45:00,08/28/2018 01:45:00,8,13,2,9,9,14547,14391,2018,30.262,-97.746,30.264,-97.747
bicycle,240,5,08/29/2018 08:00:00,08/29/2018 08:00:00,8,20,3,3,3,15798,15798,2018,30.241,-97.726,30.241,-97.726
bicycle,960,2927,09/20/2018 03:30:00,09/20/2018 03:45:00,9,15,4,9,9,14078,13912,2018,30.27,-97.753,30.25,-97.755
bicycle,1320,0,07/10/2018 13:15:00,07/10/2018 13:45:00,10,13,7,9,9,14713,14713,2018,30.282,-97.743,30.282,-97.743
bicycle,1740,23,09/09/2018 19:00:00,09/09/2018 19:30:00,9,19,7,9,9,15017,15017,2018,30.256,-97.739,30.256,-97.74
bicycle,46,55,02/09/2018 22:15:00,02/09/2018 22:15:00,9,22,7,3,3,15176,15176,2018,30.26,-97.736,30.259,-97.735
bicycle,420,859,09/13/2018 10:00:00,09/13/2018 10:15:00,9,10,4,9,9,13920,14076,2018,30.268,-97.756,30.266,-97.752
bicycle,1020,1503,11/09/2018 16:45:00,11/09/2018 17:15:00,9,16,2,9,9,13762,12976,2018,30.266,-97.757,30.272,-97.769
bicycle,2803,1523,09/29/2018 09:00:00,09/29/2018 09:45:00,9,21,6,9,9,14862,15022,2018,30.261,-97.741,30.266,-97.739
bicycle,420,1946,08/25/2018 12:00:00,08/25/2018 12:15:00,8,12,6,5,9,13760,13919,2018,30.263,-97.757,30.267,-97.754
bicycle,27000,5322,04/10/2018 12:15:00,04/10/2018 19:45:00,10,12,4,3,3,15795,15963,2018,30.233,-97.726,30.258,-97.725
bicycle,7387,14,05/10/2018 14:00:00,05/10/2018 16:00:00,10,14,5,5,5,13446,13445,2018,30.264,-97.762,30.264,-97.763
bicycle,4273,3065,09/14/2018 07:15:00,09/14/2018 08:30:00,9,19,5,9,9,15021,15021,2018,30.264,-97.74,30.266,-97.738
bicycle,1620,309,04/10/2018 19:45:00,04/10/2018 20:15:00,10,19,4,9,9,14391,14549,2018,30.265,-97.747,30.266,-97.746
bicycle,27000,1340,12/10/2018 02:15:00,12/10/2018 09:45:00,10,2,5,9,9,15017,15172,2018,30.256,-97.739,30.25,-97.736
bicycle,1140,0,09/18/2018 10:30:00,09/18/2018 10:45:00,9,10,2,9,9,14705,14705,2018,30.264,-97.743,30.264,-97.743
bicycle,1380,2416,08/25/2018 02:00:00,08/25/2018 02:15:00,8,2,6,9,9,14235,14547,2018,30.269,-97.749,30.262,-97.745
bicycle,833,0,09/16/2018 03:30:00,09/16/2018 03:45:00,9,15,7,5,9,13603,14080,2018,30.264,-97.761,30.274,-97.752
bicycle,656,739,09/09/2018 22:15:00,09/09/2018 22:30:00,9,22,7,9,9,14705,14864,2018,30.262,-97.744,30.266,-97.74
bicycle,55,142,06/10/2018 20:45:00,06/10/2018 20:45:00,10,20,6,9,9,15178,15021,2018,30.264,-97.737,30.265,-97.738
bicycle,240,507,08/10/2018 20:30:00,08/10/2018 20:30:00,10,20,1,9,9,15178,15180,2018,30.264,-97.738,30.269,-97.736
bicycle,300,0,02/09/2018 02:30:00,02/09/2018 02:45:00,9,2,7,9,9,14546,14546,2018,30.258,-97.746,30.258,-97.746
bicycle,7,2,09/24/2018 08:45:00,09/24/2018 08:45:00,9,8,1,9,9,14227,14227,2018,30.249,-97.749,30.249,-97.749
bicycle,1140,1282,05/10/2018 22:45:00,05/10/2018 23:00:00,10,22,5,9,9,13920,13920,2018,30.269,-97.755,30.269,-97.755
bicycle,1140,1615,02/09/2018 17:15:00,02/09/2018 17:30:00,9,17,7,9,9,14389,14234,2018,30.261,-97.749,30.266,-97.752
bicycle,5564,6930,10/10/2018 17:00:00,10/10/2018 18:30:00,10,17,3,9,9,14389,14706,2018,30.261,-97.749,30.266,-97.744
bicycle,6872,12,02/09/2018 19:00:00,02/09/2018 21:00:00,9,19,7,9,9,15018,15014,2018,30.259,-97.738,30.249,-97.738
bicycle,900,52,10/13/2018 05:45:00,10/13/2018 06:00:00,10,17,6,9,5,15018,13603,2018,30.257,-97.739,30.264,-97.76
bicycle,4,0,09/26/2018 03:45:00,09/26/2018 03:45:00,9,15,3,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749
bicycle,720,0,10/10/2018 10:15:00,10/10/2018 10:30:00,10,10,3,9,9,13925,14706,2018,30.281,-97.755,30.265,-97.743
bicycle,1200,2055,09/18/2018 06:00:00,09/18/2018 06:30:00,9,18,2,5,8,13288,13604,2018,30.264,-97.764,30.267,-97.761
bicycle,3529,13,06/09/2018 17:30:00,06/09/2018 18:15:00,9,17,4,9,9,14226,14226,2018,30.248,-97.749,30.248,-97.749
bicycle,393,2,09/20/2018 02:45:00,09/20/2018 02:45:00,9,14,4,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749
bicycle,660,0,10/20/2018 03:15:00,10/20/2018 03:30:00,10,15,6,1,1,15024,15024,2018,30.273,-97.738,30.273,-97.738
bicycle,660,3101,07/09/2018 19:45:00,07/09/2018 20:00:00,9,19,5,9,9,13598,13920,2018,30.252,-97.759,30.269,-97.755
bicycle,600,1432,09/16/2018 07:30:00,09/16/2018 07:45:00,9,19,7,1,9,14866,14546,2018,30.272,-97.741,30.259,-97.746
bicycle,839,9,10/13/2018 12:45:00,10/13/2018 01:00:00,10,12,6,9,9,14705,14705,2018,30.263,-97.743,30.263,-97.743
bicycle,60,93,06/10/2018 14:00:00,06/10/2018 14:00:00,10,14,6,5,5,13603,13603,2018,30.264,-97.76,30.264,-97.761
bicycle,1672,0,12/10/2018 19:15:00,12/10/2018 19:45:00,10,19,5,5,5,13759,13759,2018,30.26,-97.758,30.26,-97.758
bicycle,779,1275,02/09/2018 15:00:00,02/09/2018 15:15:00,9,15,7,9,9,14078,14707,2018,30.27,-97.754,30.268,-97.743
bicycle,38,38,06/09/2018 11:45:00,06/09/2018 11:45:00,9,11,4,10,10,12820,12977,2018,30.275,-97.771,30.275,-97.77
bicycle,1340,26,07/10/2018 17:15:00,07/10/2018 17:45:00,10,17,7,9,9,15021,15021,2018,30.265,-97.738,30.265,-97.738
bicycle,4867,19908,12/09/2018 20:00:00,12/09/2018 21:15:00,9,20,3,9,9,14706,15021,2018,30.265,-97.743,30.265,-97.739
bicycle,2880,12635,08/25/2018 12:15:00,08/25/2018 01:00:00,8,12,6,9,9,13912,14861,2018,30.249,-97.754,30.26,-97.742
bicycle,352,523,09/26/2018 07:15:00,09/26/2018 07:30:00,9,19,3,3,9,15650,15180,2018,30.263,-97.728,30.268,-97.736
bicycle,1792,5821,07/10/2018 00:15:00,07/10/2018 00:45:00,10,0,7,5,3,13442,16593,2018,30.255,-97.761,30.259,-97.715
bicycle,900,1160819968,02/10/2018 14:00:00,02/10/2018 14:15:00,10,14,2,3,10,15335,14251,2018,30.262,-97.733,30.307,-97.75
bicycle,360,1180,08/30/2018 01:00:00,08/30/2018 01:15:00,8,13,4,9,9,14077,14079,2018,30.267,-97.752,30.272,-97.753
bicycle,240,706,09/25/2018 05:45:00,09/25/2018 05:45:00,9,5,2,9,9,14389,14391,2018,30.26,-97.749,30.265,-97.749
bicycle,120,0,10/28/2018 12:45:00,10/28/2018 12:45:00,10,12,7,9,9,13752,13752,2018,30.245,-97.757,30.245,-97.757
bicycle,3466,2830,09/14/2018 09:15:00,09/14/2018 10:00:00,9,21,5,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.748
bicycle,2251,3606,10/09/2018 01:00:00,10/09/2018 01:30:00,9,1,1,9,9,14864,14548,2018,30.267,-97.741,30.264,-97.745
bicycle,120,157,09/13/2018 03:00:00,09/13/2018 03:00:00,9,15,4,5,5,13760,13760,2018,30.263,-97.757,30.262,-97.757
bicycle,60,98,10/23/2018 01:30:00,10/23/2018 01:30:00,10,13,2,8,8,12973,12973,2018,30.264,-97.771,30.264,-97.77
bicycle,3911,9823,06/10/2018 11:45:00,06/10/2018 12:45:00,10,11,6,9,9,13919,14230,2018,30.267,-97.754,30.258,-97.75
bicycle,101,0,09/25/2018 11:00:00,09/25/2018 11:00:00,9,11,2,9,9,14080,14080,2018,30.275,-97.753,30.275,-97.753
bicycle,540,33,09/25/2018 06:30:00,09/25/2018 06:30:00,9,18,2,9,9,14706,14706,2018,30.265,-97.743,30.265,-97.743
bicycle,1250,796,05/10/2018 22:45:00,05/10/2018 23:00:00,10,22,5,8,0,11869,11716,2018,30.261,-97.787,30.27,-97.788
bicycle,1587,1026,08/25/2018 12:15:00,08/25/2018 12:30:00,8,0,6,9,9,14389,14390,2018,30.261,-97.749,30.262,-97.748
bicycle,300,485,01/09/2018 17:15:00,01/09/2018 17:30:00,9,17,6,9,9,14707,14550,2018,30.268,-97.742,30.268,-97.745
bicycle,840,1,09/22/2018 02:30:00,09/22/2018 02:45:00,9,14,6,9,9,13917,13917,2018,30.262,-97.755,30.262,-97.755
bicycle,420,1476,09/24/2018 11:00:00,09/24/2018 11:00:00,9,23,1,5,5,12335,12966,2018,30.245,-97.78,30.246,-97.769
bicycle,1074,2445,10/28/2018 12:00:00,10/28/2018 12:15:00,10,12,7,9,9,14078,15179,2018,30.27,-97.752,30.265,-97.736
bicycle,840,2190,04/10/2018 18:45:00,04/10/2018 19:00:00,10,18,4,9,9,14073,15019,2018,30.259,-97.752,30.26,-97.738
bicycle,645,426,10/20/2018 10:45:00,10/20/2018 10:45:00,10,22,6,3,9,15493,15019,2018,30.264,-97.732,30.26,-97.737
bicycle,540,783,04/09/2018 11:15:00,04/09/2018 11:30:00,9,11,2,1,9,15184,14871,2018,30.278,-97.735,30.283,-97.741
bicycle,1200,0,08/28/2018 01:00:00,08/28/2018 01:15:00,8,13,2,9,9,15173,15173,2018,30.253,-97.737,30.253,-97.737
bicycle,900,3148,06/10/2018 11:15:00,06/10/2018 11:30:00,10,11,6,9,5,13135,13759,2018,30.275,-97.768,30.26,-97.757
bicycle,599,1431,05/10/2018 01:00:00,05/10/2018 01:15:00,10,1,5,9,1,15022,15342,2018,30.268,-97.74,30.279,-97.734
bicycle,1800,284,10/28/2018 02:30:00,10/28/2018 03:00:00,10,14,7,5,5,13446,13283,2018,30.265,-97.763,30.251,-97.764
bicycle,1380,5506,08/26/2018 12:00:00,08/26/2018 12:15:00,8,12,7,9,3,14862,15802,2018,30.262,-97.74,30.25,-97.727
bicycle,2164,4330,11/30/2018 06:00:00,11/30/2018 06:30:00,11,18,5,9,9,15329,15018,2018,30.248,-97.734,30.257,-97.739
bicycle,660,1620,01/09/2018 10:30:00,01/09/2018 10:45:00,9,10,6,9,5,14231,13758,2018,30.259,-97.751,30.258,-97.759
bicycle,660,0,10/29/2018 05:30:00,10/29/2018 05:30:00,10,17,1,9,9,15178,15178,2018,30.264,-97.738,30.264,-97.738
bicycle,780,475,12/09/2018 14:45:00,12/09/2018 14:45:00,9,14,3,9,9,14706,14864,2018,30.264,-97.744,30.266,-97.742
bicycle,1848,21,10/21/2018 09:30:00,10/21/2018 10:00:00,10,21,7,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749
bicycle,2296,1441,09/21/2018 05:30:00,09/21/2018 06:15:00,9,17,5,9,9,14391,14391,2018,30.266,-97.748,30.266,-97.748
bicycle,60,3,01/09/2018 11:30:00,01/09/2018 11:30:00,9,11,6,9,9,15800,15800,2018,30.245,-97.726,30.245,-97.726
bicycle,2157,4859,09/09/2018 18:15:00,09/09/2018 19:00:00,9,18,7,5,9,12814,15017,2018,30.261,-97.771,30.256,-97.74
bicycle,1830,888,09/23/2018 07:30:00,09/23/2018 08:00:00,9,19,7,9,9,14229,14229,2018,30.255,-97.751,30.255,-97.751
bicycle,720,947,01/09/2018 18:30:00,01/09/2018 18:30:00,9,18,6,9,9,14391,14389,2018,30.264,-97.747,30.261,-97.749
bicycle,9,3,02/09/2018 16:15:00,02/09/2018 16:15:00,9,16,7,9,9,14548,14548,2018,30.265,-97.745,30.265,-97.745
bicycle,27000,3212120,11/10/2018 17:00:00,12/10/2018 00:30:00,10,17,4,3,3,16590,17692,2018,30.251,-97.714,30.25,-97.699
bicycle,1260,54,09/16/2018 08:45:00,09/16/2018 09:00:00,9,20,7,9,9,14075,14075,2018,30.263,-97.754,30.262,-97.753
bicycle,2550,0,09/15/2018 10:15:00,09/15/2018 11:00:00,9,22,6,9,9,14705,14705,2018,30.264,-97.744,30.264,-97.744
bicycle,600,2161,09/27/2018 02:00:00,09/27/2018 02:00:00,9,2,4,5,5,13442,12657,2018,30.256,-97.762,30.261,-97.775
bicycle,3960,684,02/10/2018 15:00:00,02/10/2018 16:15:00,10,15,2,9,5,14074,13918,2018,30.261,-97.753,30.264,-97.755
bicycle,943,29,10/28/2018 03:45:00,10/28/2018 04:00:00,10,15,7,9,9,14074,13917,2018,30.26,-97.754,30.262,-97.754
bicycle,120,5,09/24/2018 07:45:00,09/24/2018 07:45:00,9,19,1,3,3,16273,15647,2018,30.246,-97.72,30.255,-97.73
bicycle,60,16,08/27/2018 12:30:00,08/27/2018 12:30:00,8,12,1,9,9,14389,14389,2018,30.26,-97.749,30.26,-97.749
bicycle,900,3494,08/09/2018 22:30:00,08/09/2018 22:45:00,9,22,6,1,3,15499,16595,2018,30.278,-97.732,30.262,-97.715
bicycle,360,1466,12/09/2018 12:45:00,12/09/2018 12:45:00,9,12,3,5,5,13918,13758,2018,30.264,-97.756,30.258,-97.759
bicycle,1485,6203,08/22/2018 08:00:00,08/22/2018 08:30:00,8,8,3,3,9,15493,13293,2018,30.264,-97.732,30.276,-97.766
bicycle,3898,5489,10/28/2018 09:30:00,10/28/2018 10:30:00,10,21,7,9,9,15031,14716,2018,30.29,-97.738,30.289,-97.743
bicycle,540,8,10/27/2018 11:45:00,10/27/2018 11:45:00,10,23,6,9,9,14234,13919,2018,30.266,-97.752,30.266,-97.754
bicycle,540,1693,09/27/2018 09:45:00,09/27/2018 09:45:00,9,21,4,5,9,13442,13764,2018,30.256,-97.762,30.272,-97.757
bicycle,360,425,01/09/2018 14:45:00,01/09/2018 14:45:00,9,14,6,9,9,14705,14707,2018,30.264,-97.743,30.267,-97.742
bicycle,780,1169,01/09/2018 19:15:00,01/09/2018 19:30:00,9,19,6,5,9,13759,14546,2018,30.261,-97.758,30.258,-97.747
bicycle,60,0,09/23/2018 05:30:00,09/23/2018 05:30:00,9,17,7,9,9,15027,15027,2018,30.28,-97.738,30.28,-97.738
bicycle,1451,1967,01/10/2018 01:45:00,01/10/2018 02:00:00,10,1,1,9,9,14080,14080,2018,30.275,-97.752,30.276,-97.752
bicycle,27000,818,09/27/2018 10:15:00,09/27/2018 05:45:00,9,10,4,9,9,14384,14385,2018,30.249,-97.75,30.25,-97.749
bicycle,292,600,09/22/2018 04:00:00,09/22/2018 04:00:00,9,16,6,9,3,15178,15493,2018,30.264,-97.737,30.264,-97.733
bicycle,2191,5966,06/10/2018 13:00:00,06/10/2018 13:45:00,10,13,6,8,8,10923,12660,2018,30.258,-97.801,30.268,-97.773
bicycle,1349,4819,08/09/2018 09:30:00,08/09/2018 10:00:00,9,9,6,3,3,15493,15493,2018,30.264,-97.731,30.264,-97.731
bicycle,813,2968,11/09/2018 22:30:00,11/09/2018 22:45:00,9,22,2,9,3,14549,16279,2018,30.266,-97.745,30.261,-97.719
bicycle,817,171,01/10/2018 11:45:00,01/10/2018 12:00:00,10,11,1,3,3,16908,15650,2018,30.257,-97.71,30.263,-97.728
bicycle,1140,1360,09/22/2018 07:45:00,09/22/2018 08:00:00,9,19,6,9,9,15021,15177,2018,30.264,-97.738,30.261,-97.737
bicycle,240,3,09/26/2018 06:45:00,09/26/2018 06:45:00,9,18,3,9,9,14863,14863,2018,30.263,-97.74,30.263,-97.74
